,nominal_temperature,boundary_conditions
8109,48,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 100, 100, 100, 100, 100, 100, 100, 100, 100]"
8110,11,"[28, 28, 28, 28, 28, 28, 28, 28, 28, 99, 99, 99, 99, 99, 99, 99, 99, 99, 36, 36, 36, 36, 36, 36, 36, 36, 36, 57, 57, 57, 57, 57, 57, 57, 57, 57]"
8111,15,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 16, 16, 16, 16, 16, 16, 16, 16, 16, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]"
8112,76,"[84, 84, 84, 84, 84, 84, 84, 84, 84, 29, 29, 29, 29, 29, 29, 29, 29, 29, 3, 3, 3, 3, 3, 3, 3, 3, 3, 89, 89, 89, 89, 89, 89, 89, 89, 89]"
8113,15,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 89, 89, 89, 89, 89, 89, 89, 89, 89, 46, 46, 46, 46, 46, 46, 46, 46, 46, 85, 85, 85, 85, 85, 85, 85, 85, 85]"
8114,39,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 28, 28, 28, 28, 28, 28, 28, 28, 28, 33, 33, 33, 33, 33, 33, 33, 33, 33, 32, 32, 32, 32, 32, 32, 32, 32, 32]"
8115,26,"[58, 58, 58, 58, 58, 58, 58, 58, 58, 75, 75, 75, 75, 75, 75, 75, 75, 75, 63, 63, 63, 63, 63, 63, 63, 63, 63, 53, 53, 53, 53, 53, 53, 53, 53, 53]"
8116,2,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 82, 82, 82, 82, 82, 82, 82, 82, 82, 97, 97, 97, 97, 97, 97, 97, 97, 97, 39, 39, 39, 39, 39, 39, 39, 39, 39]"
8117,17,"[59, 59, 59, 59, 59, 59, 59, 59, 59, 100, 100, 100, 100, 100, 100, 100, 100, 100, 56, 56, 56, 56, 56, 56, 56, 56, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
8118,28,"[58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 58, 2, 2, 2, 2, 2, 2, 2, 2, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
8119,95,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 42, 42, 42, 42, 42, 42, 42, 42, 42, 83, 83, 83, 83, 83, 83, 83, 83, 83, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
8120,73,"[46, 46, 46, 46, 46, 46, 46, 46, 46, 91, 91, 91, 91, 91, 91, 91, 91, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 35, 35, 35, 35, 35, 35, 35, 35]"
8121,22,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 72, 72, 72, 72, 72, 72, 72, 72, 72, 12, 12, 12, 12, 12, 12, 12, 12, 12, 70, 70, 70, 70, 70, 70, 70, 70, 70]"
8122,43,"[14, 14, 14, 14, 14, 14, 14, 14, 14, 71, 71, 71, 71, 71, 71, 71, 71, 71, 64, 64, 64, 64, 64, 64, 64, 64, 64, 93, 93, 93, 93, 93, 93, 93, 93, 93]"
8123,14,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 73, 73, 73, 73, 73, 73, 73, 73, 73, 61, 61, 61, 61, 61, 61, 61, 61, 61, 65, 65, 65, 65, 65, 65, 65, 65, 65]"
8124,94,"[28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 9, 9, 9, 9, 9, 9, 9, 9, 48, 48, 48, 48, 48, 48, 48, 48, 48, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
8125,94,"[39, 39, 39, 39, 39, 39, 39, 39, 39, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
8126,20,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 29, 29, 29, 29, 29, 29, 29, 29, 29, 91, 91, 91, 91, 91, 91, 91, 91, 91, 81, 81, 81, 81, 81, 81, 81, 81, 81]"
8127,97,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 34, 34, 34, 34, 34, 34, 34, 34, 34, 72, 72, 72, 72, 72, 72, 72, 72, 72, 80, 80, 80, 80, 80, 80, 80, 80, 80]"
8128,83,"[85, 85, 85, 85, 85, 85, 85, 85, 85, 52, 52, 52, 52, 52, 52, 52, 52, 52, 33, 33, 33, 33, 33, 33, 33, 33, 33, 35, 35, 35, 35, 35, 35, 35, 35, 35]"
8129,42,"[9, 9, 9, 9, 9, 9, 9, 9, 9, 53, 53, 53, 53, 53, 53, 53, 53, 53, 44, 44, 44, 44, 44, 44, 44, 44, 44, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
8130,38,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 57, 57, 57, 57, 57, 57, 57, 57, 57, 52, 52, 52, 52, 52, 52, 52, 52, 52, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
8131,21,"[97, 97, 97, 97, 97, 97, 97, 97, 97, 33, 33, 33, 33, 33, 33, 33, 33, 33, 79, 79, 79, 79, 79, 79, 79, 79, 79, 54, 54, 54, 54, 54, 54, 54, 54, 54]"
8132,39,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 95, 95, 95, 95, 95, 95, 95, 95, 95, 30, 30, 30, 30, 30, 30, 30, 30, 30, 18, 18, 18, 18, 18, 18, 18, 18, 18]"
8133,56,"[65, 65, 65, 65, 65, 65, 65, 65, 65, 50, 50, 50, 50, 50, 50, 50, 50, 50, 89, 89, 89, 89, 89, 89, 89, 89, 89, 13, 13, 13, 13, 13, 13, 13, 13, 13]"
8134,78,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 25, 25, 25, 25, 25, 25, 25, 25, 25, 48, 48, 48, 48, 48, 48, 48, 48, 48, 11, 11, 11, 11, 11, 11, 11, 11, 11]"
8135,33,"[27, 27, 27, 27, 27, 27, 27, 27, 27, 67, 67, 67, 67, 67, 67, 67, 67, 67, 93, 93, 93, 93, 93, 93, 93, 93, 93, 56, 56, 56, 56, 56, 56, 56, 56, 56]"
8136,23,"[83, 83, 83, 83, 83, 83, 83, 83, 83, 92, 92, 92, 92, 92, 92, 92, 92, 92, 18, 18, 18, 18, 18, 18, 18, 18, 18, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
8137,59,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 18, 18, 18, 18, 18, 18, 18, 18, 18, 61, 61, 61, 61, 61, 61, 61, 61, 61, 47, 47, 47, 47, 47, 47, 47, 47, 47]"
8138,95,"[77, 77, 77, 77, 77, 77, 77, 77, 77, 22, 22, 22, 22, 22, 22, 22, 22, 22, 50, 50, 50, 50, 50, 50, 50, 50, 50, 80, 80, 80, 80, 80, 80, 80, 80, 80]"
8139,35,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 62, 62, 62, 62, 62, 62, 62, 62, 62, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86, 86]"
8140,6,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 35, 35, 35, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
8141,77,"[57, 57, 57, 57, 57, 57, 57, 57, 57, 73, 73, 73, 73, 73, 73, 73, 73, 73, 11, 11, 11, 11, 11, 11, 11, 11, 11, 74, 74, 74, 74, 74, 74, 74, 74, 74]"
8142,86,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 52, 52, 52, 52, 52, 52, 52, 52, 52, 38, 38, 38, 38, 38, 38, 38, 38, 38, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
8143,18,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 99, 99, 99, 99, 99, 99, 99, 99, 99, 10, 10, 10, 10, 10, 10, 10, 10, 10, 49, 49, 49, 49, 49, 49, 49, 49, 49]"
8144,54,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 63, 63, 63, 63, 63, 63, 63, 63, 63, 29, 29, 29, 29, 29, 29, 29, 29, 29, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
8145,46,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 29, 29, 29, 29, 29, 29, 29, 29, 29, 53, 53, 53, 53, 53, 53, 53, 53, 53, 63, 63, 63, 63, 63, 63, 63, 63, 63]"
8146,51,"[27, 27, 27, 27, 27, 27, 27, 27, 27, 59, 59, 59, 59, 59, 59, 59, 59, 59, 25, 25, 25, 25, 25, 25, 25, 25, 25, 46, 46, 46, 46, 46, 46, 46, 46, 46]"
8147,16,"[46, 46, 46, 46, 46, 46, 46, 46, 46, 39, 39, 39, 39, 39, 39, 39, 39, 39, 89, 89, 89, 89, 89, 89, 89, 89, 89, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
8148,67,"[46, 46, 46, 46, 46, 46, 46, 46, 46, 16, 16, 16, 16, 16, 16, 16, 16, 16, 28, 28, 28, 28, 28, 28, 28, 28, 28, 41, 41, 41, 41, 41, 41, 41, 41, 41]"
8149,93,"[79, 79, 79, 79, 79, 79, 79, 79, 79, 8, 8, 8, 8, 8, 8, 8, 8, 8, 71, 71, 71, 71, 71, 71, 71, 71, 71, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
8150,26,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 34, 34, 34, 34, 34, 34, 34, 34, 34, 22, 22, 22, 22, 22, 22, 22, 22, 22, 95, 95, 95, 95, 95, 95, 95, 95, 95]"
8151,47,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 32, 32, 32, 32, 32, 32, 32, 32, 32, 6, 6, 6, 6, 6, 6, 6, 6, 6, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
8152,86,"[98, 98, 98, 98, 98, 98, 98, 98, 98, 61, 61, 61, 61, 61, 61, 61, 61, 61, 78, 78, 78, 78, 78, 78, 78, 78, 78, 69, 69, 69, 69, 69, 69, 69, 69, 69]"
8153,69,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 79, 79, 79, 79, 79, 79, 79, 79, 79, 64, 64, 64, 64, 64, 64, 64, 64, 64, 36, 36, 36, 36, 36, 36, 36, 36, 36]"
8154,54,"[25, 25, 25, 25, 25, 25, 25, 25, 25, 66, 66, 66, 66, 66, 66, 66, 66, 66, 20, 20, 20, 20, 20, 20, 20, 20, 20, 37, 37, 37, 37, 37, 37, 37, 37, 37]"
8155,17,"[22, 22, 22, 22, 22, 22, 22, 22, 22, 93, 93, 93, 93, 93, 93, 93, 93, 93, 45, 45, 45, 45, 45, 45, 45, 45, 45, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
8156,10,"[67, 67, 67, 67, 67, 67, 67, 67, 67, 40, 40, 40, 40, 40, 40, 40, 40, 40, 72, 72, 72, 72, 72, 72, 72, 72, 72, 74, 74, 74, 74, 74, 74, 74, 74, 74]"
8157,99,"[27, 27, 27, 27, 27, 27, 27, 27, 27, 55, 55, 55, 55, 55, 55, 55, 55, 55, 77, 77, 77, 77, 77, 77, 77, 77, 77, 35, 35, 35, 35, 35, 35, 35, 35, 35]"
8158,75,"[78, 78, 78, 78, 78, 78, 78, 78, 78, 7, 7, 7, 7, 7, 7, 7, 7, 7, 93, 93, 93, 93, 93, 93, 93, 93, 93, 22, 22, 22, 22, 22, 22, 22, 22, 22]"
8159,31,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 45, 45, 45, 45, 45, 45, 45, 45, 45, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
8160,87,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 36, 36, 36, 36, 36, 36, 36, 36, 36, 97, 97, 97, 97, 97, 97, 97, 97, 97, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
8161,71,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 73, 73, 73, 73, 73, 73, 73, 73, 73, 10, 10, 10, 10, 10, 10, 10, 10, 10, 76, 76, 76, 76, 76, 76, 76, 76, 76]"
8162,91,"[14, 14, 14, 14, 14, 14, 14, 14, 14, 71, 71, 71, 71, 71, 71, 71, 71, 71, 46, 46, 46, 46, 46, 46, 46, 46, 46, 90, 90, 90, 90, 90, 90, 90, 90, 90]"
8163,84,"[52, 52, 52, 52, 52, 52, 52, 52, 52, 26, 26, 26, 26, 26, 26, 26, 26, 26, 66, 66, 66, 66, 66, 66, 66, 66, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76]"
8164,42,"[77, 77, 77, 77, 77, 77, 77, 77, 77, 65, 65, 65, 65, 65, 65, 65, 65, 65, 44, 44, 44, 44, 44, 44, 44, 44, 44, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
8165,96,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 30, 30, 30, 30, 30, 30, 30, 30, 30, 46, 46, 46, 46, 46, 46, 46, 46, 46, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
8166,98,"[47, 47, 47, 47, 47, 47, 47, 47, 47, 20, 20, 20, 20, 20, 20, 20, 20, 20, 30, 30, 30, 30, 30, 30, 30, 30, 30, 50, 50, 50, 50, 50, 50, 50, 50, 50]"
8167,92,"[85, 85, 85, 85, 85, 85, 85, 85, 85, 25, 25, 25, 25, 25, 25, 25, 25, 25, 24, 24, 24, 24, 24, 24, 24, 24, 24, 73, 73, 73, 73, 73, 73, 73, 73, 73]"
8168,30,"[87, 87, 87, 87, 87, 87, 87, 87, 87, 69, 69, 69, 69, 69, 69, 69, 69, 69, 17, 17, 17, 17, 17, 17, 17, 17, 17, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
8169,9,"[69, 69, 69, 69, 69, 69, 69, 69, 69, 36, 36, 36, 36, 36, 36, 36, 36, 36, 22, 22, 22, 22, 22, 22, 22, 22, 22, 87, 87, 87, 87, 87, 87, 87, 87, 87]"
8170,31,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 92, 92, 92, 92, 92, 92, 92, 92, 92, 2, 2, 2, 2, 2, 2, 2, 2, 2, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
8171,12,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 50, 50, 50, 50, 50, 50, 50, 50, 50, 16, 16, 16, 16, 16, 16, 16, 16, 16, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
8172,93,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 17, 17, 17, 17, 17, 17, 17, 17, 17, 73, 73, 73, 73, 73, 73, 73, 73, 73, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
8173,74,"[61, 61, 61, 61, 61, 61, 61, 61, 61, 44, 44, 44, 44, 44, 44, 44, 44, 44, 26, 26, 26, 26, 26, 26, 26, 26, 26, 100, 100, 100, 100, 100, 100, 100, 100, 100]"
8174,57,"[54, 54, 54, 54, 54, 54, 54, 54, 54, 79, 79, 79, 79, 79, 79, 79, 79, 79, 78, 78, 78, 78, 78, 78, 78, 78, 78, 95, 95, 95, 95, 95, 95, 95, 95, 95]"
8175,64,"[73, 73, 73, 73, 73, 73, 73, 73, 73, 99, 99, 99, 99, 99, 99, 99, 99, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
8176,75,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 50, 50, 50, 50, 50, 50, 50, 50, 50, 18, 18, 18, 18, 18, 18, 18, 18, 18, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
8177,66,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 70, 70, 70, 70, 70, 70, 70, 70, 70, 38, 38, 38, 38, 38, 38, 38, 38, 38, 25, 25, 25, 25, 25, 25, 25, 25, 25]"
8178,5,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 44, 44, 44, 44, 44, 44, 44, 44, 44, 63, 63, 63, 63, 63, 63, 63, 63, 63, 62, 62, 62, 62, 62, 62, 62, 62, 62]"
8179,79,"[63, 63, 63, 63, 63, 63, 63, 63, 63, 8, 8, 8, 8, 8, 8, 8, 8, 8, 92, 92, 92, 92, 92, 92, 92, 92, 92, 80, 80, 80, 80, 80, 80, 80, 80, 80]"
8180,21,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 16, 16, 16, 16, 16, 16, 16, 16, 16, 11, 11, 11, 11, 11, 11, 11, 11, 11, 73, 73, 73, 73, 73, 73, 73, 73, 73]"
8181,59,"[98, 98, 98, 98, 98, 98, 98, 98, 98, 67, 67, 67, 67, 67, 67, 67, 67, 67, 83, 83, 83, 83, 83, 83, 83, 83, 83, 91, 91, 91, 91, 91, 91, 91, 91, 91]"
8182,61,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 77, 77, 77, 77, 77, 77, 77, 77, 77, 19, 19, 19, 19, 19, 19, 19, 19, 19, 38, 38, 38, 38, 38, 38, 38, 38, 38]"
8183,80,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 71, 71, 71, 71, 71, 71, 71, 71, 71, 12, 12, 12, 12, 12, 12, 12, 12, 12, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
8184,10,"[46, 46, 46, 46, 46, 46, 46, 46, 46, 57, 57, 57, 57, 57, 57, 57, 57, 57, 6, 6, 6, 6, 6, 6, 6, 6, 6, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
8185,94,"[9, 9, 9, 9, 9, 9, 9, 9, 9, 41, 41, 41, 41, 41, 41, 41, 41, 41, 98, 98, 98, 98, 98, 98, 98, 98, 98, 57, 57, 57, 57, 57, 57, 57, 57, 57]"
8186,92,"[47, 47, 47, 47, 47, 47, 47, 47, 47, 36, 36, 36, 36, 36, 36, 36, 36, 36, 92, 92, 92, 92, 92, 92, 92, 92, 92, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
8187,18,"[44, 44, 44, 44, 44, 44, 44, 44, 44, 28, 28, 28, 28, 28, 28, 28, 28, 28, 25, 25, 25, 25, 25, 25, 25, 25, 25, 91, 91, 91, 91, 91, 91, 91, 91, 91]"
8188,61,"[77, 77, 77, 77, 77, 77, 77, 77, 77, 36, 36, 36, 36, 36, 36, 36, 36, 36, 39, 39, 39, 39, 39, 39, 39, 39, 39, 90, 90, 90, 90, 90, 90, 90, 90, 90]"
8189,77,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 18, 18, 18, 18, 18, 18, 18, 18, 18, 52, 52, 52, 52, 52, 52, 52, 52, 52, 83, 83, 83, 83, 83, 83, 83, 83, 83]"
8190,5,"[78, 78, 78, 78, 78, 78, 78, 78, 78, 43, 43, 43, 43, 43, 43, 43, 43, 43, 42, 42, 42, 42, 42, 42, 42, 42, 42, 58, 58, 58, 58, 58, 58, 58, 58, 58]"
8191,18,"[51, 51, 51, 51, 51, 51, 51, 51, 51, 31, 31, 31, 31, 31, 31, 31, 31, 31, 47, 47, 47, 47, 47, 47, 47, 47, 47, 56, 56, 56, 56, 56, 56, 56, 56, 56]"
8192,35,"[57, 57, 57, 57, 57, 57, 57, 57, 57, 20, 20, 20, 20, 20, 20, 20, 20, 20, 100, 100, 100, 100, 100, 100, 100, 100, 100, 45, 45, 45, 45, 45, 45, 45, 45, 45]"
8193,74,"[14, 14, 14, 14, 14, 14, 14, 14, 14, 71, 71, 71, 71, 71, 71, 71, 71, 71, 8, 8, 8, 8, 8, 8, 8, 8, 8, 91, 91, 91, 91, 91, 91, 91, 91, 91]"
8194,7,"[30, 30, 30, 30, 30, 30, 30, 30, 30, 76, 76, 76, 76, 76, 76, 76, 76, 76, 2, 2, 2, 2, 2, 2, 2, 2, 2, 50, 50, 50, 50, 50, 50, 50, 50, 50]"
8195,40,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 52, 52, 52, 52, 52, 52, 52, 52, 52, 77, 77, 77, 77, 77, 77, 77, 77, 77, 64, 64, 64, 64, 64, 64, 64, 64, 64]"
8196,13,"[37, 37, 37, 37, 37, 37, 37, 37, 37, 26, 26, 26, 26, 26, 26, 26, 26, 26, 97, 97, 97, 97, 97, 97, 97, 97, 97, 20, 20, 20, 20, 20, 20, 20, 20, 20]"
8197,71,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 17, 17, 17, 17, 17, 17, 17, 17, 17, 30, 30, 30, 30, 30, 30, 30, 30, 30, 66, 66, 66, 66, 66, 66, 66, 66, 66]"
8198,45,"[33, 33, 33, 33, 33, 33, 33, 33, 33, 12, 12, 12, 12, 12, 12, 12, 12, 12, 77, 77, 77, 77, 77, 77, 77, 77, 77, 42, 42, 42, 42, 42, 42, 42, 42, 42]"
8199,73,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 95, 95, 95, 95, 95, 95, 95, 95, 95, 86, 86, 86, 86, 86, 86, 86, 86, 86, 88, 88, 88, 88, 88, 88, 88, 88, 88]"
8200,57,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 59, 59, 59, 59, 59, 59, 59, 59, 59, 78, 78, 78, 78, 78, 78, 78, 78, 78, 90, 90, 90, 90, 90, 90, 90, 90, 90]"
8201,80,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 85, 85, 85, 85, 85, 85, 85, 85, 85, 90, 90, 90, 90, 90, 90, 90, 90, 90, 35, 35, 35, 35, 35, 35, 35, 35, 35]"
8202,28,"[68, 68, 68, 68, 68, 68, 68, 68, 68, 91, 91, 91, 91, 91, 91, 91, 91, 91, 52, 52, 52, 52, 52, 52, 52, 52, 52, 44, 44, 44, 44, 44, 44, 44, 44, 44]"
8203,57,"[83, 83, 83, 83, 83, 83, 83, 83, 83, 35, 35, 35, 35, 35, 35, 35, 35, 35, 55, 55, 55, 55, 55, 55, 55, 55, 55, 43, 43, 43, 43, 43, 43, 43, 43, 43]"
8204,29,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 26, 26, 26, 26, 26, 26, 26, 26, 26, 58, 58, 58, 58, 58, 58, 58, 58, 58, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
8205,75,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 78, 78, 78, 78, 78, 78, 78, 78, 78, 15, 15, 15, 15, 15, 15, 15, 15, 15, 75, 75, 75, 75, 75, 75, 75, 75, 75]"
8206,89,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 66, 66, 66, 66, 66, 66, 66, 66, 66, 82, 82, 82, 82, 82, 82, 82, 82, 82, 43, 43, 43, 43, 43, 43, 43, 43, 43]"
8207,47,"[31, 31, 31, 31, 31, 31, 31, 31, 31, 49, 49, 49, 49, 49, 49, 49, 49, 49, 33, 33, 33, 33, 33, 33, 33, 33, 33, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
8208,9,"[52, 52, 52, 52, 52, 52, 52, 52, 52, 70, 70, 70, 70, 70, 70, 70, 70, 70, 2, 2, 2, 2, 2, 2, 2, 2, 2, 68, 68, 68, 68, 68, 68, 68, 68, 68]"
8209,93,"[23, 23, 23, 23, 23, 23, 23, 23, 23, 95, 95, 95, 95, 95, 95, 95, 95, 95, 65, 65, 65, 65, 65, 65, 65, 65, 65, 60, 60, 60, 60, 60, 60, 60, 60, 60]"
8210,3,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 99, 99, 99, 99, 99, 99, 99, 99, 99, 39, 39, 39, 39, 39, 39, 39, 39, 39, 69, 69, 69, 69, 69, 69, 69, 69, 69]"
8211,49,"[97, 97, 97, 97, 97, 97, 97, 97, 97, 61, 61, 61, 61, 61, 61, 61, 61, 61, 30, 30, 30, 30, 30, 30, 30, 30, 30, 93, 93, 93, 93, 93, 93, 93, 93, 93]"
8212,5,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 41, 41, 41, 41, 41, 41, 41, 41, 41, 58, 58, 58, 58, 58, 58, 58, 58, 58, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
8213,83,"[72, 72, 72, 72, 72, 72, 72, 72, 72, 32, 32, 32, 32, 32, 32, 32, 32, 32, 79, 79, 79, 79, 79, 79, 79, 79, 79, 21, 21, 21, 21, 21, 21, 21, 21, 21]"
8214,67,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 50, 50, 50, 50, 50, 50, 50, 50, 50, 100, 100, 100, 100, 100, 100, 100, 100, 100]"
8215,51,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 94, 94, 94, 94, 94, 94, 94, 94, 94, 61, 61, 61, 61, 61, 61, 61, 61, 61, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
8216,27,"[9, 9, 9, 9, 9, 9, 9, 9, 9, 84, 84, 84, 84, 84, 84, 84, 84, 84, 88, 88, 88, 88, 88, 88, 88, 88, 88, 99, 99, 99, 99, 99, 99, 99, 99, 99]"
8217,95,"[61, 61, 61, 61, 61, 61, 61, 61, 61, 85, 85, 85, 85, 85, 85, 85, 85, 85, 29, 29, 29, 29, 29, 29, 29, 29, 29, 79, 79, 79, 79, 79, 79, 79, 79, 79]"
8218,54,"[44, 44, 44, 44, 44, 44, 44, 44, 44, 48, 48, 48, 48, 48, 48, 48, 48, 48, 67, 67, 67, 67, 67, 67, 67, 67, 67, 61, 61, 61, 61, 61, 61, 61, 61, 61]"
8219,69,"[81, 81, 81, 81, 81, 81, 81, 81, 81, 60, 60, 60, 60, 60, 60, 60, 60, 60, 12, 12, 12, 12, 12, 12, 12, 12, 12, 38, 38, 38, 38, 38, 38, 38, 38, 38]"
8220,79,"[76, 76, 76, 76, 76, 76, 76, 76, 76, 38, 38, 38, 38, 38, 38, 38, 38, 38, 40, 40, 40, 40, 40, 40, 40, 40, 40, 100, 100, 100, 100, 100, 100, 100, 100, 100]"
8221,41,"[29, 29, 29, 29, 29, 29, 29, 29, 29, 34, 34, 34, 34, 34, 34, 34, 34, 34, 76, 76, 76, 76, 76, 76, 76, 76, 76, 74, 74, 74, 74, 74, 74, 74, 74, 74]"
8222,67,"[49, 49, 49, 49, 49, 49, 49, 49, 49, 80, 80, 80, 80, 80, 80, 80, 80, 80, 70, 70, 70, 70, 70, 70, 70, 70, 70, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
8223,34,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 29, 29, 29, 29, 29, 29, 29, 29, 29, 91, 91, 91, 91, 91, 91, 91, 91, 91, 73, 73, 73, 73, 73, 73, 73, 73, 73]"
8224,9,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 30, 30, 30, 30, 30, 30, 30, 30, 30, 62, 62, 62, 62, 62, 62, 62, 62, 62, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
8225,100,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 46, 46, 46, 46, 46, 46, 46, 46, 46, 51, 51, 51, 51, 51, 51, 51, 51, 51, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
8226,37,"[26, 26, 26, 26, 26, 26, 26, 26, 26, 67, 67, 67, 67, 67, 67, 67, 67, 67, 96, 96, 96, 96, 96, 96, 96, 96, 96, 91, 91, 91, 91, 91, 91, 91, 91, 91]"
8227,68,"[36, 36, 36, 36, 36, 36, 36, 36, 36, 26, 26, 26, 26, 26, 26, 26, 26, 26, 54, 54, 54, 54, 54, 54, 54, 54, 54, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
8228,17,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 60, 60, 60, 60, 60, 60, 60, 60, 60, 92, 92, 92, 92, 92, 92, 92, 92, 92, 85, 85, 85, 85, 85, 85, 85, 85, 85]"
